"date","location","mintemp","maxtemp","rainfall","evaporation","sunshine","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm","humidity9am","humidity3pm","pressure9am","pressure3pm","cloud9am","cloud3pm","temp9am","temp3pm","raintoday","risk_mm","raintomorrow"
2021-10-05,"Hobart",7.7,16.4,2.6,1.6,NA,"SW",31,"S","ENE",6,9,71,58,995.8,997.9,6,7,11.2,15.4,"Yes",0.2,"No"
2021-10-06,"Hobart",8.6,18.8,0.2,3,NA,"NW",44,"N","NW",13,22,52,43,1008.3,1005.8,5,6,12.2,17.6,"No",2.2,"Yes"
2021-10-07,"Hobart",8.4,15.4,2.2,3.6,NA,"WSW",61,"WNW","WSW",17,24,54,41,1001.3,1005.2,4,2,9.7,13.6,"Yes",0,"No"
2021-10-08,"Hobart",8.8,21.3,0,4,NA,"NW",52,"WNW","NW",24,28,74,38,1010.2,1006.2,1,7,13.1,20.9,"No",0,"No"
2021-10-09,"Hobart",12.3,18.7,0,4.8,NA,"NNW",57,"NNW","NW",22,28,62,61,1006.9,1004.2,7,7,13.4,16.1,"No",0.4,"No"
2021-10-10,"Hobart",6.6,15,0.4,3,NA,"NW",54,"NNW","SW",17,28,55,37,1008.9,1009.1,2,5,10.8,13.6,"No",0,"No"
2021-10-11,"Hobart",3.6,13.6,0,3.2,NA,"SSW",44,"ENE","S",7,15,58,58,1018.4,1019.1,1,6,10,11,"No",0,"No"
2021-10-12,"Hobart",4.9,15.9,0,2.4,NA,"ESE",31,"NNW","ESE",9,20,69,57,1022.6,1019.7,6,2,9.4,13.4,"No",0,"No"
2021-10-13,"Hobart",7.7,17.2,0,2.4,NA,"NE",44,"N","NE",15,30,56,58,1019.1,1015.2,7,7,11.6,15.6,"No",0.6,"No"
2021-10-14,"Hobart",10.4,14.3,0.6,3.4,NA,"NNE",28,"SSE","NNE",7,7,81,80,1013,1009.8,7,8,12.3,13.6,"No",10,"Yes"
2021-10-15,"Hobart",12,15.1,10,1.6,NA,"SSW",48,"SSE","ESE",17,17,99,93,999,994.4,8,7,12.8,14.4,"Yes",12.8,"Yes"
2021-10-16,"Hobart",10,16.2,12.8,1.4,NA,"SSW",72,"S","SW",24,26,77,56,999.6,1000.3,8,6,10.7,14.9,"Yes",0,"No"
2021-10-17,"Hobart",6.4,18.8,0,2.4,NA,"WSW",39,"SSE","NNW",7,20,66,42,1008.8,1007,7,7,11,17.6,"No",0,"No"
2021-10-18,"Hobart",10,16.2,0,3.8,NA,"S",48,"N","SSE",17,26,59,80,1008.8,1010.1,7,7,13.1,11.1,"No",21.4,"Yes"
2021-10-19,"Hobart",6.3,13.1,21.4,4,NA,"SSE",44,"SSE","SE",17,15,60,45,1027,1027.5,7,7,9,12.1,"Yes",0,"No"
2021-10-20,"Hobart",4.5,15.1,0,2.4,NA,"NE",39,"NNW","ENE",13,20,61,56,1027.9,1024.6,1,5,10.8,14.5,"No",0.2,"No"
2021-10-21,"Hobart",9.4,23.9,0.2,2.8,NA,"NNW",52,"N","NNW",20,22,60,40,1018.8,1014.8,6,3,15,23.3,"No",0,"No"
2021-10-22,"Hobart",14.7,22.1,0,5.8,NA,"N",39,"NNE","N",17,22,68,62,1016,1013.1,7,7,17.8,19.5,"No",7.6,"Yes"
2021-10-23,"Hobart",10.6,13.2,7.6,3.4,NA,"SSW",41,"ESE","SSE",19,11,97,80,1013.9,1013,8,8,10.8,11.6,"Yes",14.8,"Yes"
2021-10-24,"Hobart",8,12.6,14.8,2,NA,"S",61,"SSW","S",19,39,77,67,1019,1019.4,7,7,9.1,9.9,"Yes",3,"Yes"
2021-10-25,"Hobart",7.7,12.1,3,2.4,NA,"SSW",50,"S","S",24,24,74,84,1021.6,1021.5,7,7,9,10,"Yes",1,"No"
2021-10-26,"Hobart",8.7,14.8,1,0.8,NA,"SW",31,"SW","ESE",15,13,59,52,1023.1,1019.8,7,1,10.6,14,"No",0,"No"
2021-10-27,"Hobart",6.1,21.5,0,2.2,NA,"NNW",39,"NW","SE",15,26,67,62,1016,1011.1,0,1,13,18.1,"No",0,"No"
2021-10-28,"Hobart",12.8,19.4,0,6,NA,"NNW",43,"S","SE",6,24,49,69,1007,1008.4,1,8,18.8,13.4,"No",41.8,"Yes"
2021-10-29,"Hobart",7.2,10.5,41.8,2.6,NA,"SSW",69,"SSW","S",35,33,93,88,1000.2,996.9,8,8,7.3,7.4,"Yes",21.8,"Yes"
2021-10-30,"Hobart",5.2,15.9,21.8,5.8,NA,"SW",54,"WSW","SW",20,20,54,42,1012.8,1013.7,4,5,10.4,14.2,"Yes",0,"No"
2021-10-31,"Hobart",9.8,18.4,0,3.6,NA,"NNW",56,"NNW","WNW",28,24,58,49,1017.6,1016.6,7,7,13.9,16.5,"No",0,"No"
2021-11-01,"Hobart",12,19,0,2.2,NA,"NW",54,"NW","SSE",24,9,64,51,1020.8,1022,7,7,13.2,17.3,"No",0,"No"
2021-11-02,"Hobart",10.9,23.9,0,4.4,NA,"N",43,"N","NNE",17,24,63,46,1025.9,1021.3,7,6,15.6,22.8,"No",0,"No"
2021-11-03,"Hobart",14.4,22.9,0,5.8,NA,"NW",37,"NNW","NW",20,15,64,79,1015.2,1013.7,7,8,18.5,19.9,"No",6.8,"Yes"
2021-11-04,"Hobart",9.6,17.9,6.8,1.6,NA,"SE",30,"ENE","SE",9,19,62,56,1026.2,1027.2,1,1,14.3,17.4,"Yes",0,"No"
2021-11-05,"Hobart",8.2,20,0,4,NA,"SE",31,"NNW","SSE",22,22,68,70,1027.1,1022.1,1,1,13.3,17.5,"No",0,"No"
2021-11-06,"Hobart",13.2,24.8,0,4,NA,"NW",57,"NNW","N",28,28,60,51,1009.2,1001.7,7,8,18.6,23.1,"No",2.2,"Yes"
2021-11-07,"Hobart",10.3,15.2,2.2,5.8,NA,"SW",48,"SW","SE",13,20,46,53,1009,1009.4,3,5,14.4,14.8,"Yes",0,"No"
2021-11-08,"Hobart",9.6,17.5,0,6.2,NA,"W",31,"NNW","ESE",13,13,55,45,1008.7,1008.6,7,5,13.9,16.3,"No",0,"No"
2021-11-09,"Hobart",8.7,18.3,0,4,NA,"SE",28,"N","ESE",11,17,59,60,1011.2,1008.3,7,7,14.3,16.7,"No",9.4,"Yes"
2021-11-10,"Hobart",10.2,13.8,9.4,2.8,NA,"SSW",39,"ENE","SSW",9,20,82,83,1008.8,1006.4,7,8,13.1,11.5,"Yes",28.4,"Yes"
2021-11-11,"Hobart",8.1,16,28.4,2.6,NA,"SW",54,"SW","SW",28,19,69,69,1004.1,1005.1,7,6,13.8,14.3,"Yes",0.2,"No"
2021-11-12,"Hobart",8.9,13.6,0.2,2.8,NA,"S",59,"S","S",13,30,55,92,1005.5,1004.7,7,7,11.9,10.2,"No",10.8,"Yes"
2021-11-13,"Hobart",7.5,12.1,10.8,1.4,NA,"SSW",31,"SSW","SSW",9,15,66,85,1004.6,1003,7,7,10.5,9.4,"Yes",4.4,"Yes"
2021-11-14,"Hobart",5.3,16.2,4.4,2.2,NA,"WNW",61,"NNW","SW",19,19,64,72,993.5,988.7,7,7,10.8,9.1,"Yes",2.6,"Yes"
2021-11-15,"Hobart",2.9,11,2.6,4.6,NA,"SSW",69,"WSW","SW",37,31,69,68,996.7,1000.2,6,4,5.8,8.8,"Yes",4.2,"Yes"
2021-11-16,"Hobart",3.8,16.3,4.2,3.4,NA,"WSW",44,"WSW","SW",20,24,63,49,1013.8,1015.3,7,7,9.1,14.2,"Yes",0,"No"
2021-11-17,"Hobart",8.9,18.5,0,2.8,NA,"NNW",37,"NNW","W",17,7,58,47,1019.7,1018.4,5,6,13.4,17.1,"No",0,"No"
2021-11-18,"Hobart",9,15.6,0,3.6,NA,"SSW",26,"N","E",11,4,77,88,1012.5,1007.4,7,8,11.3,12.6,"No",14,"Yes"
2021-11-19,"Hobart",9.4,17.8,14,2.4,NA,"SSW",43,"SSW","WNW",15,11,54,47,1009.8,1010.8,3,7,13.3,16.8,"Yes",5.8,"Yes"
2021-11-20,"Hobart",8.7,14.5,5.8,3,NA,"SE",28,"E","SE",9,20,85,66,1014,1013.8,8,6,10.3,13.8,"Yes",1,"No"
2021-11-21,"Hobart",7.8,18.7,1,3.6,NA,"SSE",33,"NNE","SSE",6,17,60,52,1020,1019.7,2,6,14.3,16.2,"No",0.2,"No"
2021-11-22,"Hobart",9.6,18.7,0.2,4,NA,"SE",31,"E","SE",9,19,66,52,1024.6,1022.9,3,5,14.8,18,"No",0,"No"
2021-11-23,"Hobart",10.9,23.8,0,4.8,NA,"NNW",35,"NNW","SE",19,15,54,46,1018.7,1014.4,7,5,17.5,23.3,"No",0,"No"
2021-11-24,"Hobart",15,23.5,0,4.4,NA,"SE",33,"N","SE",7,11,72,58,1013.7,1009.7,7,7,18.6,22.1,"No",0,"No"
2021-11-25,"Hobart",12.8,18.9,0,4,NA,"SSW",56,"ENE","SSW",11,22,56,86,1011.6,1013.6,2,8,17.1,12.2,"No",0,"No"
2021-11-26,"Hobart",7,14.8,0,3.4,NA,"SE",48,"SSE","SE",19,28,50,53,1024.1,1024.4,5,2,12.8,13.9,"No",0,"No"
2021-11-27,"Hobart",6.4,19.2,0,3.6,NA,"ESE",31,"NNW","ESE",17,20,55,48,1029,1026.5,2,1,13,17.8,"No",0,"No"
2021-11-28,"Hobart",8.1,21.7,0,4.8,NA,"SSE",39,"NNW","ESE",17,20,55,56,1025.9,1022.9,0,1,15.3,19.6,"No",0,"No"
2021-11-29,"Hobart",10.3,19.6,0,9,NA,"S",41,"SE","SE",9,24,66,49,1020.7,1019,1,3,16.1,18.7,"No",0,"No"
2021-11-30,"Hobart",10.2,26.4,0,6.2,NA,"NE",37,"NNW","ENE",13,24,59,42,1017.2,1012.6,1,1,17,24.9,"No",0,"No"
2021-12-01,"Hobart",15.1,30.7,0,6.6,NA,"NNW",52,"NNW","WSW",31,11,55,44,1011.4,1010.5,7,7,20.1,26.9,"No",0,"No"
2021-12-02,"Hobart",15.1,22.7,0,5,NA,"SE",48,"N","ESE",7,17,64,70,1013.3,1008.3,1,7,19.3,21.5,"No",31.2,"Yes"
2021-12-03,"Hobart",10.1,18.7,31.2,9.4,NA,"NW",48,"ESE","SE",19,17,44,47,1016.2,1014.5,2,5,15.8,18.2,"Yes",0.8,"No"
2021-12-04,"Hobart",9.9,15.1,0.8,4.4,NA,"WSW",61,"SW","SSW",26,31,54,48,1011.8,1016.3,6,6,11.9,12.4,"No",1.4,"Yes"
2021-12-05,"Hobart",5.4,19.1,1.4,3.6,NA,"ESE",35,"N","SE",11,19,49,51,1024.6,1021.2,3,3,12.9,18.4,"Yes",0,"No"
2021-12-06,"Hobart",11.2,24.5,0,5.8,NA,"NNW",59,"NNW","NNE",24,22,54,46,1017,1009.4,6,5,15.3,22.4,"No",2,"Yes"
2021-12-07,"Hobart",13.6,16.2,2,6.8,NA,"SW",54,"ESE","SE",7,17,85,66,1007.1,1010.1,7,7,13.6,13.3,"Yes",0.4,"No"
2021-12-08,"Hobart",6.4,15.1,0.4,1.6,NA,"S",30,"NNE","SE",9,20,56,54,1019.7,1020.1,3,5,12.8,13.6,"No",0,"No"
2021-12-09,"Hobart",8.6,17.4,0,3.2,NA,"SE",35,"ENE","SE",13,22,58,55,1022,1019.7,3,5,13.7,16,"No",0,"No"
2021-12-10,"Hobart",11.2,16,0,5.6,NA,"SSE",37,"SSW","SSE",13,17,57,90,1019.5,1019.1,7,8,15,11.7,"No",2,"Yes"
2021-12-11,"Hobart",9.8,16.2,2,3.4,NA,"SE",33,"SSW","ESE",20,19,81,48,1023.9,1023.9,7,7,11,15,"Yes",0,"No"
2021-12-12,"Hobart",9.4,18.7,0,4,NA,"SE",35,"NNE","NNE",9,9,55,50,1024.6,1020.6,7,6,13.3,17.8,"No",0,"No"
2021-12-13,"Hobart",9.7,24.9,0,3.8,NA,"NNW",35,"NNW","NE",20,13,61,40,1015.1,1010.5,2,5,16.2,24,"No",0,"No"
2021-12-14,"Hobart",14.1,20.1,0,5.8,NA,"SSE",39,"SE","S",11,24,73,62,1014.5,1014.4,6,5,17.8,18.4,"No",0,"No"
2021-12-15,"Hobart",13.3,20.4,0,6,NA,"SE",39,"NW","ESE",7,26,71,60,1010.9,1010.7,6,4,17,18.5,"No",0,"No"
2021-12-16,"Hobart",11.5,20.3,0,5.8,NA,"SSW",41,"WSW","SE",17,20,44,53,1014.8,1014.2,5,3,15.5,17.7,"No",0,"No"
2021-12-17,"Hobart",9.6,24.2,0,4,NA,"ESE",30,"N","SE",9,19,54,55,1014.7,1010.6,3,7,16.7,20.2,"No",0,"No"
2021-12-18,"Hobart",16.1,32.1,0,8.6,NA,"NW",65,"N","WNW",19,33,37,26,997.8,998.9,3,6,24.2,27.4,"No",0,"No"
2021-12-19,"Hobart",14.3,25.4,0,8.8,NA,"NW",76,"N","NNW",15,28,40,55,997.3,993.7,6,7,19.1,17.6,"No",1,"No"
2021-12-20,"Hobart",10.1,22.5,1,7.2,NA,"W",89,"NW","WNW",26,35,54,42,995.1,996,5,6,16.9,21.3,"No",0,"No"
2021-12-21,"Hobart",14.5,21.5,0,6.4,NA,"WNW",80,"NW","NW",28,37,51,35,1002.7,1002.1,5,3,15.6,20.8,"No",0,"No"
2021-12-22,"Hobart",12.6,19.4,0,9.4,NA,"WNW",56,"NNW","WSW",17,9,58,43,1009,1009.7,7,7,12.8,17.7,"No",0,"No"
2021-12-23,"Hobart",8.3,19.1,0,5.4,NA,"ESE",39,"ENE","SE",7,19,51,41,1014,1012.5,6,5,13.9,18.7,"No",0,"No"
2021-12-24,"Hobart",12.9,27.2,0,5.4,NA,"NW",39,"NNW","NW",20,15,51,34,1012.7,1008.8,4,7,18.9,25.7,"No",0,"No"
2021-12-25,"Hobart",16.2,23.1,0,5.8,NA,"NNW",57,"NW","NNW",26,30,37,32,1011.3,1010.4,3,2,18.9,22,"No",0.2,"No"
2021-12-26,"Hobart",11,18.6,0.2,8.6,NA,"SW",56,"SW","SW",22,22,41,45,1016.2,1016.6,4,7,15.4,15.8,"No",1.8,"Yes"
2021-12-27,"Hobart",8.7,17,1.8,4.8,NA,"SW",39,"SSW","ESE",20,17,49,48,1025.2,1024,6,1,13.7,16.8,"Yes",0,"No"
2021-12-28,"Hobart",9,19.3,0,6.4,NA,"SE",31,"NE","ESE",9,22,61,57,1022.9,1020,2,1,15,17.8,"No",0,"No"
2021-12-29,"Hobart",10.4,20.5,0,5.6,NA,"ESE",39,"NNW","SE",13,28,65,61,1017.5,1014.8,7,1,17.1,17.7,"No",0,"No"
2021-12-30,"Hobart",12.8,23.1,0,6.4,NA,"SE",35,"NW","SE",15,22,56,55,1012,1007.3,8,4,17.6,21.5,"No",0,"No"
2021-12-31,"Hobart",12.9,24.8,0,4,NA,"SE",41,"E","SE",15,30,51,49,1006.9,1006.7,1,1,19,21,"No",0,"No"
2022-01-01,"Hobart",13.2,21.9,0,8,NA,"SE",31,"ESE","SSE",17,15,74,65,1006.6,1005.5,1,8,17.8,19.9,"No",0,"No"
2022-01-02,"Hobart",15.6,19.2,0,4,NA,"S",37,"SE","SSE",13,28,79,80,1006.5,1008.6,7,7,17.4,15.7,"No",1.6,"Yes"
2022-01-03,"Hobart",12.9,18.7,1.6,5,NA,"S",33,"SSW","SE",7,15,75,60,1014.7,1014.5,7,3,14.3,17.3,"Yes",0.2,"No"
2022-01-04,"Hobart",12.4,17.9,0.2,5.2,NA,"S",33,"SW","SE",7,15,89,66,1018.4,1017.9,8,7,13.5,17.3,"No",1.6,"Yes"
2022-01-05,"Hobart",12.4,19,1.6,4,NA,"ESE",35,"SSE","ESE",13,24,77,57,1022.6,1023,7,7,15.5,18.4,"Yes",0.4,"No"
2022-01-06,"Hobart",14.3,18.3,0.4,4,NA,"ENE",30,"E","SE",19,11,64,93,1024.5,1022.2,7,8,16.3,15.9,"No",19,"Yes"
2022-01-07,"Hobart",15.3,26.8,19,0,NA,"NW",30,"SW","SE",9,13,98,71,1010.7,1006.5,8,7,18.3,24.4,"Yes",26.4,"Yes"
2022-01-08,"Hobart",14.8,17.2,26.4,9,NA,"S",46,"S","S",17,19,83,74,1011.7,1013.9,7,7,15.6,15.4,"Yes",0.2,"No"
2022-01-09,"Hobart",12.4,20.9,0.2,2.8,NA,"SSE",35,"NNE","ESE",13,17,69,62,1017.7,1015.1,7,7,14.8,20,"No",0,"No"
2022-01-10,"Hobart",14.6,16.9,0,5.8,NA,"SSE",35,"SE","SSE",19,24,83,78,1019.2,1020.7,8,8,15.4,15.3,"No",0,"No"
2022-01-11,"Hobart",12.6,20.1,0,3,NA,"SSE",39,"E","SE",9,22,67,55,1025.5,1025.9,7,2,16.8,18.9,"No",0,"No"
2022-01-12,"Hobart",13.6,19.8,0,4,NA,"SE",33,"SSW","SE",13,20,73,60,1029.4,1028.2,8,6,15.2,18.7,"No",0,"No"
2022-01-13,"Hobart",13.4,22,0,5.2,NA,"ENE",39,"N","NE",13,19,64,57,1025.7,1020.9,7,7,17.4,20.7,"No",0,"No"
2022-01-14,"Hobart",15.6,22,0,5,NA,"ENE",46,"N","NE",13,19,71,72,1013.7,1008.9,7,7,18.4,20.7,"No",0,"No"
2022-01-15,"Hobart",16.2,25.7,0,3.8,NA,"S",31,"NNW","S",13,22,69,62,1001,1000.3,5,4,21.5,22.7,"No",4.2,"Yes"
2022-01-16,"Hobart",15.9,22.6,4.2,5,NA,"SE",37,"SE","SSE",15,17,76,70,1006.8,1007.4,3,6,19.2,19.5,"Yes",0,"No"
2022-01-17,"Hobart",15.1,27,0,3.6,NA,"WNW",46,"N","E",13,22,56,55,1005.4,1005.1,2,6,21.1,22.3,"No",0,"No"
2022-01-18,"Hobart",12.3,18.8,0,7.4,NA,"SSW",43,"SSW","SE",11,24,62,62,1016.1,1018.2,7,7,16,16.7,"No",0,"No"
2022-01-19,"Hobart",11.2,18.4,0,4.6,NA,"SE",46,"SW","SE",19,30,65,57,1029.4,1030.8,7,6,14.5,17.4,"No",0,"No"
2022-01-20,"Hobart",9.8,22.2,0,3.8,NA,"NNW",26,"NNW","SE",19,17,73,41,1034.1,1032,7,4,13.6,21.1,"No",0,"No"
2022-01-21,"Hobart",12,24.9,0,5.4,NA,"ESE",33,"NNW","ESE",11,22,58,43,1030.7,1029,1,1,19.1,23.4,"No",0,"No"
2022-01-22,"Hobart",12.8,25.9,0,6.8,NA,"S",33,"NNW","SE",9,22,60,50,1026.2,1022.6,1,3,19.4,25,"No",0,"No"
2022-01-23,"Hobart",15.4,25.7,0,7.6,NA,"SE",30,"NNW","SE",13,20,61,49,1019.6,1016.6,7,5,21.4,25,"No",0,"No"
2022-01-24,"Hobart",15.5,24.4,0,7.2,NA,"SE",37,"ESE","ESE",7,26,75,69,1015.5,1013.1,8,6,19.1,21.1,"No",0,"No"
2022-01-25,"Hobart",17.1,19.2,0,6.8,NA,"S",35,"SW","SE",6,15,74,73,1013.7,1013.6,7,7,18.8,18.6,"No",0,"No"
2022-01-26,"Hobart",15.4,21.6,0,3.6,NA,"NE",24,"NNE","NE",6,9,73,65,1017.5,1016.5,7,8,16.3,18.9,"No",0,"No"
2022-01-27,"Hobart",16.2,27.7,0,3,NA,"N",54,"N","NNW",20,26,57,56,1011.7,1008.5,6,7,21.4,24.2,"No",0.8,"No"
2022-01-28,"Hobart",20.7,30,0.8,4,NA,"SSW",37,"NNW","S",19,15,55,69,1006.5,1007.2,1,7,26.8,24,"No",0,"No"
2022-01-29,"Hobart",16.1,20.3,0,5.8,NA,"SSW",35,"SSE","SE",19,24,69,68,1019,1020.8,7,7,17.7,18.3,"No",0,"No"
2022-01-30,"Hobart",15.5,23.4,0,4,NA,"N",35,"N","ESE",17,20,65,58,1021.4,1017.5,7,1,16.7,22.1,"No",0,"No"
2022-01-31,"Hobart",12.7,25.5,0,6.4,NA,"SSE",31,"NNW","SE",13,20,72,60,1012,1006.6,2,1,17.8,24.9,"No",0,"No"
2022-02-01,"Hobart",17.3,30.2,0,6.2,NA,"WSW",76,"NNE","NW",9,26,61,26,994.8,992.6,1,1,24.9,29.1,"No",0,"No"
2022-02-02,"Hobart",10.4,19.8,0,9.4,NA,"SSW",61,"SSE","SSW",7,13,48,37,1007.8,1007.8,7,7,13.2,18.2,"No",0.4,"No"
2022-02-03,"Hobart",11.7,17.3,0.4,3.6,NA,"SSE",56,"SW","SSE",17,35,49,57,1010.7,1016.1,7,6,16.2,16.7,"No",3.8,"Yes"
2022-02-04,"Hobart",8.9,19.4,3.8,5.6,NA,"SSE",35,"N","ESE",7,17,60,50,1023.7,1023.3,6,1,14.6,18.2,"Yes",0,"No"
2022-02-05,"Hobart",14.5,19.7,0,5,NA,"SSW",35,"NE","SE",2,20,75,64,1026.7,1026.6,7,5,16.4,18.3,"No",0,"No"
2022-02-06,"Hobart",13.5,21.6,0,5.4,NA,"SE",30,"E","SE",6,20,64,48,1031.4,1030.3,7,1,16.2,20.7,"No",0.2,"No"
2022-02-07,"Hobart",10.9,22.9,0.2,5.8,NA,"ESE",33,"NNW","ESE",17,24,66,55,1030.3,1026.5,1,1,16.2,21.8,"No",0,"No"
2022-02-08,"Hobart",15.4,23.5,0,6.2,NA,"ESE",39,"NE","ESE",15,22,62,61,1022.3,1017.3,7,6,17.5,21.3,"No",0,"No"
2022-02-09,"Hobart",13,26.7,0,3.6,NA,"N",33,"NNW","SE",20,19,65,47,1008.4,1005,1,7,17.5,24.4,"No",0,"No"
2022-02-10,"Hobart",15.5,25.1,0,7.8,NA,"NW",41,"NNE","NW",11,15,49,35,1009.9,1011.6,2,7,20.4,22,"No",0,"No"
2022-02-11,"Hobart",12.7,21.5,0,7.2,NA,"SSW",50,"WSW","S",15,20,45,44,1021.7,1021.8,2,3,17.5,19.7,"No",0,"No"
2022-02-12,"Hobart",10.2,20.1,0,7.2,NA,"ESE",30,"N","ESE",9,17,63,47,1026.4,1023.4,7,5,12.5,19,"No",0,"No"
2022-02-13,"Hobart",12.5,27.4,0,5.6,NA,"NNW",61,"N","NNW",22,33,60,37,1016.9,1011.5,7,7,16.4,27.1,"No",0,"No"
2022-02-14,"Hobart",15.7,18.8,0,7,NA,"SE",30,"SSW","ESE",13,17,75,66,1021.6,1021.9,8,8,16.1,18.2,"No",0,"No"
2022-02-15,"Hobart",15.1,20.7,0,1,NA,"SSE",33,"SSE","SE",11,17,67,56,1025.5,1024,8,1,16.6,19.6,"No",0,"No"
2022-02-16,"Hobart",16.2,27.9,0,6.2,NA,"NW",48,"NNW","SE",11,15,72,57,1017.1,1009.8,7,7,18.1,24.1,"No",0.2,"No"
2022-02-17,"Hobart",16.4,25.1,0.2,7.2,NA,"NW",56,"WNW","WNW",24,28,38,21,1004.3,1002.9,6,1,19.1,23.9,"No",0,"No"
2022-02-18,"Hobart",14.7,19,0,10.2,NA,"W",63,"SW","WSW",22,28,46,40,1004,1010.6,5,4,15.6,17.9,"No",0,"No"
2022-02-19,"Hobart",10.7,28,0,7,NA,"NW",46,"N","WNW",19,22,49,26,1019,1013,1,6,15.1,26.5,"No",0,"No"
2022-02-20,"Hobart",12.3,26.5,0,6.4,NA,"NW",65,"NNW","NNW",13,26,67,29,1005.4,997.8,8,6,15.3,24.9,"No",0,"No"
2022-02-21,"Hobart",11.2,19.8,0,8.6,NA,"NW",67,"NW","WNW",24,19,45,40,1002,1006.5,5,7,15.1,17.7,"No",0,"No"
2022-02-22,"Hobart",9.3,20,0,4.4,NA,"ESE",37,"NNW","SE",9,24,55,48,1021.8,1020.7,3,1,13.3,18.3,"No",0,"No"
2022-02-23,"Hobart",13.1,29.8,0,5,NA,"NNW",46,"N","N",13,24,62,45,1020.9,1016.2,1,5,18.5,27.9,"No",0,"No"
2022-02-24,"Hobart",17.3,22,0,6.4,NA,"SE",48,"ESE","SE",13,30,82,55,1019.6,1019,7,1,17.7,20.7,"No",0,"No"
2022-02-25,"Hobart",12.7,17.4,0,4,NA,"SE",35,"S","SE",17,22,80,55,1023.6,1024.2,8,5,13.4,16.8,"No",0,"No"
2022-02-26,"Hobart",13.4,20.4,0,4,NA,"E",35,"NW","E",13,24,52,66,1026.9,1024.7,7,7,16.8,17.9,"No",0,"No"
2022-02-27,"Hobart",15.4,18.8,0,6,NA,"SSE",28,"E","S",6,15,73,91,1023.4,1020.5,8,8,17.3,17.8,"No",0.8,"No"
2020-01-01,"Uluru",25.3,39.7,0,NA,NA,"E",43,"E","NNE",22,15,20,16,1012.5,1008.9,1,8,30.7,37.9,"No",0,"No"
2020-01-02,"Uluru",25.7,42.9,0,NA,NA,"N",43,"E","WNW",22,11,12,17,1012.4,1007.1,8,4,32.9,40.5,"No",0,"No"
2020-01-03,"Uluru",27.8,39.1,0,NA,NA,"NW",80,"NW","WSW",19,26,36,43,1007.2,1003.3,7,8,31.9,30.1,"No",2.6,"Yes"
2020-01-04,"Uluru",23.1,33.2,2.6,NA,NA,"SSW",78,"SSE","ESE",20,15,97,37,1009,1006.3,7,7,23.9,32.2,"Yes",13,"Yes"
2020-01-05,"Uluru",16.7,20.1,13,NA,NA,"ESE",33,"ESE","S",22,17,88,86,1013.9,1011.8,8,8,18.1,19.5,"Yes",1.2,"Yes"
2020-01-06,"Uluru",17.3,32.1,1.2,NA,NA,"ESE",43,"ESE","ENE",19,20,80,43,1013,1008.5,8,NA,19.3,29.4,"Yes",0,"No"
2020-01-07,"Uluru",19.3,34,0,NA,NA,"E",41,"E","ESE",28,7,54,33,1010,1006.8,NA,3,26.7,33.3,"No",0,"No"
2020-01-08,"Uluru",26.3,39.5,0,NA,NA,"E",41,"E","NNE",28,20,30,18,1008.8,1005,NA,NA,31.4,37,"No",0,"No"
2020-01-09,"Uluru",29,42.4,0,NA,NA,"NNE",54,"ENE","NNE",30,22,19,18,1005,1001.4,NA,1,36.1,41.4,"No",0,"No"
2020-01-10,"Uluru",27.3,38.4,0,NA,NA,"SSE",65,"ESE","SSE",13,24,53,33,1008.1,1004.7,8,NA,29,35.5,"No",0,"No"
2020-01-11,"Uluru",22.3,34.6,0,NA,NA,"SE",52,"SE","ESE",30,28,49,25,1012.8,1009.1,NA,NA,22.6,32.8,"No",0,"No"
2020-01-12,"Uluru",21.5,35.7,0,NA,NA,"E",44,"E","ENE",31,19,30,19,1010.9,1006.3,8,NA,25.6,34.1,"No",0,"No"
2020-01-13,"Uluru",25.1,42,0,NA,NA,"E",39,"ENE","SE",28,13,16,13,1007.6,1004,4,1,32,39.8,"No",0,"No"
2020-01-14,"Uluru",27.1,41.5,0,NA,NA,"E",37,"ENE","NE",28,7,12,11,1008.4,1004.7,NA,1,34.6,39.8,"No",0,"No"
2020-01-15,"Uluru",27.3,42.3,0,NA,NA,"SSE",35,"SE","NE",20,11,15,9,1007.8,1004.1,NA,4,33.9,40.3,"No",0,"No"
2020-01-16,"Uluru",26.4,41.7,0,NA,NA,"ENE",43,"E","SSW",30,9,12,10,1008.4,1004.2,NA,NA,33.5,39.4,"No",0,"No"
2020-01-17,"Uluru",27,40.1,0,NA,NA,"E",37,"E","E",26,11,24,15,1008.1,1004.1,NA,NA,31.1,38.2,"No",0,"No"
2020-01-18,"Uluru",27.8,40.4,0,NA,NA,"ENE",44,"E","ESE",30,24,18,12,1004.2,1000.6,NA,4,32.6,38.7,"No",0,"No"
2020-01-19,"Uluru",26.1,37.6,0,NA,NA,"SE",46,"ESE","S",24,19,41,24,1006.9,1002.9,4,NA,27.4,35.4,"No",0,"No"
2020-01-20,"Uluru",23,37.3,0,NA,NA,"E",44,"E","NW",31,13,24,17,1008.5,1004.5,NA,NA,28.4,35.9,"No",0,"No"
2020-01-21,"Uluru",26,39.3,0,NA,NA,"N",46,"NNE","NNW",13,22,31,22,1007.2,1002.2,NA,2,31,37.9,"No",0.6,"No"
